code,name,lat,lon,junction,source
LNW,Lakhanwara,21.785124,79.873828,,osm
LNWT,Alambagh West Cabin,26.828609,80.907209,,osm
LO,Loliya,22.512886,72.167729,,osm
LOA,Lorha,23.581117,80.751695,,osm
LOD,Lekoda,23.077051,75.699198,,osm
LOG,Lohgara,25.222995,81.678151,,osm
LOHA,Loha,28.000209,74.618756,,osm
LOL,Loliem,14.939513,74.087994,,osm
LOM,Lodhma,23.223849,85.200072,,osm
LON,لودھراں جنکشن ریلوے اسٹیشن,29.540384,71.623014,,osm
LONI,Loni,18.490847,74.020808,,osm
LOT,Lohta,25.315202,82.930586,,osm
LPA,Latipura,22.219027,73.063538,,osm
LPG,Lapanga,21.732491,84.039622,,osm
LPH,Lotapahar,22.617596,85.566444,,osm
LPJ,Lalpur Jam,22.193362,69.953198,,osm
LPNR,Lajpat Nagar,28.579282,77.244035,,osm
LPR,Lilapur Road,22.951177,71.860142,,osm
LPW,Loharpurwa,27.06736,83.268136,,osm
LQP,لِياقت پُور,28.937154,70.945898,,osm
LR,Ladpura,26.509242,74.734593,,osm
LRA,Lodra,23.46043,72.714004,,osm
LRB,Larabad Block Hut,24.414548,85.557752,,osm
LRD,Lar Road,26.21372,83.910233,,osm
LRI,Lihuri,18.913381,83.849506,,osm
LRJ,Laksar Junction,29.751543,78.021245,,osm
LRK,لاڑکانہ,27.549532,68.20985,,osm
LRU,Lalpur Umri,26.429811,76.680013,,osm
LS,Lasalgaon,20.154605,74.225844,,osm
LSD,Lusadiya,23.685634,73.420956,,osm
LSE,Laseri,28.713235,75.479903,,osm
LSG,Lawa Sardargarh,25.233904,73.97719,,osm
LSGS,Laban Satyagrah Smarak,22.114927,87.871621,,osm
LSI,Laheriasarai,26.112095,85.90482,,osm
LSS,لکی شاہ صدر,26.262644,67.903088,,osm
LSX,Loisingha,20.852667,83.514083,,osm
LT,Lahavit,19.822909,73.784872,,osm
LTA,Lamta,22.136019,80.12405,,osm
LTD,Lathidad,22.08886,71.703216,,osm
LTFC,لطیف چھانگ,25.08436,68.083478,,osm
LTG,Lataguri,26.705604,88.769816,,osm
LTHR,Latehar,23.725346,84.467911,,osm
LTK,Lathikata,22.140626,84.891089,,osm
LTKR,Lalit Khera,29.268242,76.477352,,osm
LTMD,Latemda,23.098067,85.989533,,osm
LTR,Lakhtar,22.872488,71.776354,,osm
LTT,Lokmanya Tilak Terminus,19.069466,72.891978,,osm
LTV,Lotarva,21.132663,73.317969,,osm
LUA,Laluri Khera,28.607688,79.745854,,osm
LUN,Lavanpur,22.948091,70.54226,,osm
LUNI,Luni Junction,26.001966,73.003898,,osm
LUSA,Lusa,24.876271,82.842952,,osm
LVK,Lakkavarapukota,18.03168,83.144488,,osm
LVR,Lokvidyapith Nagar,27.153476,83.306522,,osm
LW,Lorwada,24.219959,72.096993,,osm
LWJ,Lowjee,18.809571,73.335185,,osm
LWR,Alnavar Junction,15.424511,74.738303,,osm
LWS,Lukwasa,25.106169,77.590945,,osm
LXD,Lakshannath Road,21.841977,87.250973,,osm
LXR,Lunseriya,22.598014,71.002565,,osm
LYD,Loyabad,23.774221,86.350413,,osm
MAA,Maval,24.431789,72.711534,,osm
MAAR,Malar,27.204211,72.375844,,osm
MABA,Mandi Bamora,24.053476,78.082325,,osm
MABG,Matana Buzurg,23.113746,75.865782,,osm
MABM,Maa Ahorwa Bhawani Dham railway station,26.532263,81.501444,,osm
MABN,Maban,24.642322,77.374937,,osm
MACR,Manguli Chowdwar,20.525808,85.93687,,osm
MADA,Maonda,27.808348,75.826064,,osm
MADD,منڈی احمد آباد,30.654915,74.027067,,osm
MADP,Madhapar Road,23.245549,69.709388,,osm
MADR,Madure,15.803831,73.81286,,osm
MAE,Matheran,18.990225,73.270959,,osm
MAEL,Mael,23.574668,85.626042,,osm
MAH,Madhonganj,27.121753,80.146778,,osm
MAHI,Mahipur,20.170358,85.009778,,osm
MAHO,Maholi,27.648788,80.477314,,osm
MAI,Mehsi,26.35558,85.095953,,osm
MAJ,Majhergram,23.108989,88.68802,,osm
MAK,Mallikpur,22.396586,88.433122,,osm
MAKH,Mokhampura,25.982579,74.663803,,osm
MAKP,Manikpura,26.936613,78.390429,,osm
MAKR,Bina Malkhedi,24.170509,78.223521,,osm
MALA,Mala,28.587502,79.935948,,osm
MALB,Maliya Miyana Junction,23.10346,70.754791,,osm
MALK,Malkapur Road,21.904713,77.96688,,osm
MAM,Mangal Mahudi,22.838496,74.05788,,osm
MAN,Maninagar,22.99866,72.611401,,osm
MANG,Mahanagar,25.24751,88.251874,,osm
MANI,Mani,25.165705,84.222247,,osm
MANK,Manki,14.174644,74.493679,,osm
MANR,Mansarovar,19.016434,73.080655,,osm
MANW,Manwa,27.21175,80.851176,,osm
MAO,Madgaon Junction,15.267483,73.968113,,osm
MASE,Mathnashipur,23.10183,87.964891,,osm
MASK,Maisar Khana,30.094469,75.150457,,osm
MATL,Matla Halt,22.333092,88.63026,,osm
MAU,Mau Junction,25.938073,83.563378,,osm
MAUL,Mauli Block Hut,31.167415,75.770392,,osm
MAUR,Maur,30.06297,75.22824,,osm
MAY,Mariahu,25.596877,82.597965,,osm
MAYA,Makakhad,23.417522,72.697524,,osm
MAYR,Mayar,29.100016,75.86189,,osm
MAZ,Mangra,23.885159,84.117081,,osm
MB,Moradabad Junction,28.831391,78.765441,,osm
MBA,Mahoba Junction,25.306369,79.850276,,osm
MBAH,Mira Bigha,25.130704,84.98779,,osm
MBAK,مبارکبادہالٹ,29.53278,73.073016,,osm
MBB,Murshidabad Junction,24.176794,88.281478,,osm
MBDD,Dandupur,25.802629,82.041024,,osm
MBDP,Pratapgarh Junction,25.911588,82.000789,,osm
MBE,Mirzapur Bankipur,22.790802,88.222445,,osm
MBF,Munabao,25.74368,70.277234,,osm
MBGA,Marwar Bagra,25.209368,72.594971,,osm
MBH,Mobha Road,22.159702,72.972993,,osm
MBI,Madhubani,26.348876,86.077018,,osm
MBK,مبارک پور,29.239542,71.371539,,osm
MBLP,Nihalgarh,26.460265,81.632651,,osm
MBN,مڑھ بلوچاں ریلوے اسٹیشن,31.783289,73.436494,,osm
MBNL,Marwar Bhinmal,25.001014,72.275766,,osm
MBP,Mohibullapur,26.909633,80.939511,,osm
MBQ,Mumbra,19.189943,73.023075,,osm
MBR,مکھڈ روڈ ریلوے اسٹیشن,33.037173,71.78572,,osm
MBS,Madhosingh,25.249786,82.551398,,osm
MBSK,Marwar Balia,27.3584,74.545474,,osm
MBT,Marwar Bithri,27.097606,72.280674,,osm
MBV,Mirzapur Bachhau,28.073372,76.190111,,osm
MBW,Malwara,24.802042,72.270026,,osm
MBWL,منڈی بُورے والا,30.155336,72.681519,,osm
MBX,میبل,32.037853,71.202173,,osm
MBY,Mandi Dabwali,29.966309,74.700743,,osm
MCA,Mecheda,22.413583,87.856981,,osm
MCDA,Antu,26.055162,81.897788,,osm
MCH,مچھ,29.863938,67.325169,,osm
MCLM,Jagannath Shankar Sheth Metro,18.969992,72.821179,,osm
MCO,Motihari Court,26.630704,84.905647,,osm
MCPE,Marwar Chapri,26.78013,73.908838,,osm
MCQ,Mirchadhuri,24.292484,82.794203,,osm
MCS,Mancheswar,20.322308,85.844902,,osm
MCSC,Maharaja Chhatrasal Station Chhatarpur,24.878037,79.615128,,osm
MCTM,Udhampur,32.926234,75.153621,,osm
MCV,Macharya,28.771451,78.803879,,osm
MCW,ماچھیانوالہ,30.103269,72.520339,,osm
MCZ,Mahabuang,22.715425,84.941587,,osm
MDA,Mandhana Junction,26.557056,80.222755,,osm
MDAR,Mundra Airport Road,22.835335,69.759076,,osm
MDB,Mandor,26.350709,73.042,,osm
MDBP,Madhabpur,22.12023,88.348717,,osm
MDC,Makardaha,22.628688,88.236682,,osm
MDD,Malad,19.186719,72.848588,,osm
MDDG,Maladgaon,18.373481,74.592518,,osm
MDDP,Mandideep,23.093838,77.51143,,osm
MDE,Makhdumpur Gaya,25.077542,84.978747,,osm
MDF,Muradi,23.593203,86.809404,,osm
MDG,Mandal Ghat,26.436515,88.752884,,osm
MDGB,Madhabnagar,21.937549,88.219461,,osm
MDGR,Manendragarh,23.21946,82.197761,,osm
MDHA,Madhada,21.608061,71.905795,,osm
MDHS,Mandi House,28.625515,77.234193,,osm
MDJ,Muhammadganj,24.426831,83.870254,,osm
MDJN,Madar Junction,26.46287,74.685043,,osm
MDK,مریدکے,31.800777,74.259001,,osm
MDKD,Madhukunda Railway Station,23.626797,86.869199,,osm
MDKL,Mandiyal Kalan,26.641693,72.915447,,osm
MDL,Mandal,25.439065,74.593545,,osm
MDLA,Mundlana,29.212198,76.757759,,osm
MDLE,Mandar Hill,24.806085,87.026345,,osm
MDLM,Mundalaram,23.698615,75.11055,,osm
MDN,Midnapore,22.425079,87.307925,,osm
MDNK,میڈانک,34.008229,71.308365,,osm
MDNR,Modi Nagar,28.828703,77.57235,,osm
MDO,مخدوم پور پہوڑاں ریلوے اسٹیشن,30.43958,72.04581,,osm
MDP,Madhupur Junction,24.270958,86.6422,,osm
MDPA,Mandpiya,25.258451,74.635555,,osm
MDPB,Madhopur Punjab,32.36097,75.595746,,osm
MDPR,Modpur,22.262309,69.812167,,osm
MDRA,Medra,23.128645,72.70452,,osm
MDRR,Madhavnagar Road,23.787222,80.394406,,osm
MDS,Mandsor,24.075288,75.076299,,osm
MDSA,Modasa,23.452625,73.305447,,osm
MDSE,Madhu Sudanpur,22.845448,88.19273,,osm
MDT,Madarihat,26.694335,89.274753,,osm
MDVK,Mahadevkhedi,24.236508,78.194692,,osm
MDVR,Madhavnagar,16.886459,74.575507,,osm
MDW,Marwar Mundwa,27.063847,73.815932,,osm
MDX,مردان,34.184502,72.033129,,osm
MDXR,Mudaria,23.35804,81.09517,,osm
MDZ,مندو ڈیرو,27.680151,68.981379,,osm
MEC,Merta City,26.651505,74.035269,,osm
MEE,Methai,25.90657,86.725162,,osm
MEHA,مہر شاہ,30.236813,71.886364,,osm
MEI,Milakpur,27.993361,79.714438,,osm
MEL,Marine Lines,18.945764,72.823719,,osm
MELH,Melusar,28.210013,74.534619,,osm
MEM,Mau Aimma Station,25.698062,81.913348,,osm
MENP,Meenapur,25.613918,87.802935,,osm
MEP,Mahidpur Road,23.567646,75.500573,,osm
MEQ,Malethu Kanak,26.603763,82.124787,,osm
MESR,Mesra,23.422744,85.418968,,osm
MET,Malerkotla,30.51583,75.873384,,osm
METE,Mohan Estate,28.51958,77.294603,,osm
MEU,Mendu,27.620335,78.119809,,osm
MEW,Marhaura,25.968859,84.850938,,osm
MEX,Mukerian,31.94205,75.612191,,osm
MFA,Mukuria Junction,25.629612,87.887433,,osm
MFB,Mustafabad,30.181356,77.122356,,osm
MFJ,Muftiganj,25.706182,82.821519,,osm
MFKA,Musafir Khana,26.379488,81.799655,,osm
MFM,Mahalam,30.997621,74.69789,,osm
MFP,Muzaffarpur Junction,26.122355,85.37795,,osm
MFQ,Mahroi,23.950893,80.918771,,osm
MFR,Mandla Fort,22.583858,80.355496,,osm
MFX,Madaraha,25.250474,81.730055,,osm
MFZ,Malahar,25.303119,87.960914,,osm
MG,Model Gram,30.89184,75.836422,,osm
MGA,Mangalwar Peth,18.530069,73.865104,,osm
MGAE,Morgram,24.304808,88.022089,,osm
MGDR,Magardharra Ph,21.965479,80.125366,,osm
MGG,Mangliyagaon,22.810551,75.914929,,osm
MGI,Manigachi,26.21457,86.146249,,osm
MGKP,Man Singh Ka Pura,26.808987,78.77731,,osm
MGLE,Manigram,24.343142,88.108098,,osm
MGLP,Mangolpuri,28.683698,77.091483,,osm
MGM,Muragatcha,23.529956,88.421117,,osm
MGME,McCluskieganj,23.651997,84.941466,,osm
MGN,Moti Nagar,28.657859,77.142429,,osm
MGPA,Munda Gopal Ashram,27.263496,81.133214,,osm
MGQ,ماچھی گوٹھ,28.256688,70.065855,,osm
MGR,Munger,25.377111,86.48139,,osm
MGRD,Magardoh,22.24557,77.894203,,osm
MGRL,Mangrolia,21.154274,73.197137,,osm
MGRP,Meghrajpura,32.068965,76.081313,,osm
MGRR,Magarpur,25.322355,78.859437,,osm
MGT,Magra Hat,22.240443,88.372355,,osm
MGTD,Meghpur Titodi,22.139846,69.457053,,osm
MGW,Magarwara,26.52454,80.431229,,osm
MGWD,Mahngarwal Doaba,31.327283,76.091177,,osm
MGZ,Maharajganj,26.108245,84.507294,,osm
MHBA,Matabhanga,26.364391,89.199412,,osm
MHBD,Mohanbari,28.48203,76.398775,,osm
MHBG,Mahadev Buzurg,27.480182,82.844711,,osm
MHBZ,Mahtha Bazar,27.42509,82.930419,,osm
MHC,Masrakh Junction,26.100264,84.809313,,osm
MHD,Mahemadavad Kheda Road,22.81917,72.752471,,osm
MHDA,Mahdeiya,24.209519,82.588316,,osm
MHDB,Mahadia,20.750583,85.476812,,osm
MHDP,Mahadevpura,23.681343,72.950301,,osm
MHF,Mohari Junction,26.700954,77.554125,,osm
MHH,Maghar,26.750166,83.133671,,osm
MHHR,Mahesra,28.853734,78.319396,,osm
MHI,Manihari,25.343161,87.620242,,osm
MHJ,Mahajan,28.79395,73.853632,,osm
MHL,Mahwal,26.302049,85.125853,,osm
MHLN,Mahendralalnagar,22.643508,88.091484,,osm
MHLT,Mahesh Leta Halt,25.150934,86.130611,,osm
MHM,مہوتا,27.617922,68.273771,,osm
MHN,Mahanadi,26.882527,88.319197,,osm
MHNR,محمد نگر,30.266721,72.982224,,osm
MHO,Mahpur,25.604279,83.246482,,osm
MHP,Muhammadpur,26.237558,85.85345,,osm
MHPE,Mohope,18.943761,73.194996,,osm
MHPR,Mahiyarpur,25.41301,87.613657,,osm
MHQ,Mahuda Junction,23.747893,86.269407,,osm
MHR,محراب پور,27.099668,68.42095,,osm
MHRG,Mahendragarh,28.28086,76.148099,,osm
MHRI,Machhrauli,28.486429,76.643426,,osm
MHRL,Mahrail,26.28705,86.281109,,osm
MHRN,Mahendranath,26.004964,84.506213,,osm
MHS,ماہیسر,27.921762,69.198875,,osm
MHSA,Maheshpur,24.463129,85.699585,,osm
MHSR,مشوری شریف,27.488109,68.163522,,osm
MHT,Manjhi,25.818214,84.603664,,osm
MHTR,Malihati Talibpur Road,23.79372,88.126194,,osm
MHU,Manheru,28.70053,76.2034,,osm
MHUA,Mahudha,22.813122,72.943441,,osm
MHUL,Mahuwala,29.409958,75.316428,,osm
MHUR,Mohanpur,24.48914,86.786097,,osm
MHV,Mahuva Junction,21.094392,71.756846,,osm
MHWL,Machrowal,31.5149,75.63613,,osm
MIA,Mania,26.805879,77.919798,,osm
MIAL,Milaoli,26.300287,78.119977,,osm
MIAN,Miangram,23.851814,88.170693,,osm
MID,Madhi,21.145712,73.242402,,osm
MIEE,Pandit Shree Ram Sharma,28.689281,76.951199,,osm
MIG,Midghat,22.825095,77.650521,,osm
MIH,Mihrawan,25.870737,82.693915,,osm
MIJ,Majhdia,23.414846,88.719535,,osm
MIK,Manikui,22.919952,86.067081,,osm
MIL,Milak,28.612475,79.164117,,osm
MIM,Maniram,26.840314,83.340817,,osm
MIN,Mihinpurwa,28.026804,81.385198,,osm
MINA,Miyana,24.857169,77.473382,,osm
MINJ,Maikalganj,27.717315,80.337877,,osm
MIO,Molisar,28.144801,74.766614,,osm
MIPM,Marripalem,17.736499,83.25257,,osm
MIQ,Mirhakur,27.150758,77.865987,,osm
MIR,Maijapur,27.143949,81.806005,,osm
MIRA,Mira Road,19.281697,72.856068,,osm
MIRK,Munirka,28.556897,77.175059,,osm
MIT,مٹھری,29.387639,67.856947,,osm
MITA,Mitha,24.083309,71.680684,,osm
MIU,Maripat,28.587566,77.495988,,osm
MIW,Mighauna,28.236646,79.829309,,osm
MIYN,Maniyan,25.523525,87.607378,,osm
MJ,Marwar Junction,25.721325,73.609728,,osm
MJA,Meja Road,25.222474,82.087234,,osm
MJBK,Manjari Budruk,18.512209,73.971934,,osm
MJD,مانجھند,25.901269,68.229868,,osm
MJE,Mujnai,26.693226,89.189551,,osm
MJG,Majhagawan,24.913831,80.811889,,osm
MJGP,Majhgawan Phatak,23.873617,80.35059,,osm
MJH,Maju,22.616008,88.078834,,osm
MJHR,Majhiari,25.178661,81.519601,,osm
MJI,مديجي روڊ,27.738656,68.473377,,osm
MJL,Majhowalia,26.801765,84.61941,,osm
MJM,Manjhauligram H,25.478573,85.419868,,osm
MJNL,Majri Nangal,28.013086,76.555628,,osm
MJO,Majorda Junction,15.313792,73.921935,,osm
MJP,Maharajpur,25.207084,87.746999,,osm
MJPB,Manjhra Purab,28.2749,81.051653,,osm
MJT,Majherhat,22.519054,88.322131,,osm
MJTA,Majitha,31.758469,74.949084,,osm
MJV,Manjhagarh,26.417625,84.504527,,osm
MJW,مجاہد والا ہالٹ,29.571794,71.687341,,osm
MJY,Maramjhiri,21.944534,77.883416,,osm
MJZ,Majhola Pakarya,28.82081,79.891867,,osm
MK,Miranpur Katra,28.036811,79.675334,,osm
MKA,Mokameh Junction,25.392114,85.914192,,osm
MKB,Mankatha,25.207069,86.057196,,osm
MKBH,Manwala Kot Bhaktu,30.040254,74.951692,,osm
MKC,Maksi Junction,23.252069,76.158487,,osm
MKD,Markundi,25.018226,80.948467,,osm
MKDM,Misrauli,26.113979,81.848257,,osm
MKDN,Markadhana,22.111131,78.502774,,osm
MKE,مانکیالہ ریلوے اسٹیشن,33.477508,73.240431,,osm
MKF,مشکاف,29.564781,67.730619,,osm
MKG,Manak Nagar,26.810678,80.890938,,osm
MKH,Malakhera,27.390827,76.619226,,osm
MKHR,Marwar Khara,27.060421,72.129522,,osm
MKHS,Mokar,25.003029,84.032307,,osm
MKLI,Makrauli,28.949251,76.628768,,osm
MKM,Mankameshwar Mandir,27.178286,78.017102,,osm
MKN,Makrana Junction,27.037144,74.725195,,osm
MKNA,Mahakaran,22.572078,88.350527,,osm
MKO,Markona,21.195396,86.596259,,osm
MKP,Manikpur Junction,25.063215,81.094056,,osm
MKPR,Muktapur,25.884718,85.795554,,osm
MKRA,Makrera,26.311153,74.533613,,osm
MKRD,Machkunda Road,18.567142,82.66715,,osm
MKRH,Mallickpur Hat,25.322607,88.691631,,osm
MKRL,Moti Koral,21.835242,73.204465,,osm
MKRN,Makronia,23.866567,78.809228,,osm
MKS,Muktsar,30.478799,74.514706,,osm
MKSR,Mokalsar,25.627239,72.519656,,osm
MKT,Mukhtiara Balwada,22.385355,75.977978,,osm
MKTP,Mukteswar,19.918666,85.437545,,osm
MKWI,Makarwadi,26.53495,74.656499,,osm
MKX,Morak,24.729455,75.973688,,osm
ML,Malhaur,26.853683,81.040798,,osm
MLAR,Malanpur,26.392014,78.260727,,osm
MLBZ,Mal Bazaar,26.865893,88.737386,,osm
MLC,Malkisar,28.644104,73.865337,,osm
MLD,Malihabad,26.930915,80.714851,,osm
MLDE,Madlauda,29.400038,76.810025,,osm
MLDT,Malda Town,25.015964,88.130576,,osm
MLE,منگولی,28.467539,68.282669,,osm
MLFC,Malda Court,25.011353,88.162832,,osm
MLG,Malhargarh,24.266559,74.973688,,osm
MLGH,Mandalgarh,25.194255,75.081123,,osm
MLH,Manaklao,26.456228,73.020367,,osm
MLHA,Maliya Hatina,21.159602,70.299489,,osm
MLI,Mangaliyawas,26.280202,74.495024,,osm
MLJ,Mohanlalganj,26.685944,80.98424,,osm
MLKA,Māluka,22.20201,85.672993,,osm
MLKH,Mulewal Khaira,31.103522,75.300162,,osm
MLM,Malthan,18.369051,74.724294,,osm
MLMI,Malmori,31.412996,74.994278,,osm
MLN,Mailani Junction,28.284551,80.347724,,osm
MLND,Mulund,19.172137,72.956697,,osm
MLNH,Malancha,25.360782,88.602652,,osm
MLNR,Gawada Malosan,23.578482,72.699545,,osm
MLPR,Malipur railway station,26.281108,82.630791,,osm
MLQ,Malkera Junction,23.779749,86.297051,,osm
MLS,Malasa,26.287042,79.904766,,osm
MLSR,Malsar,21.889859,73.315439,,osm
MLT,Malatipatpur,19.865778,85.831456,,osm
MLV,Mallarpur,24.077625,87.725269,,osm
MLVA,مولوی والا,30.403932,73.539096,,osm
MLW,Mallanwan,27.038568,80.158288,,osm
MLX,Mullanpur,30.837653,75.664917,,osm
MLYA,Maliya Halt,22.831668,88.137498,,osm
MLZ,Malarna,26.231153,76.53519,,osm
MM,Mahim Junction,19.040663,72.846604,,osm
MMA,Muhammadabad,26.026332,83.375851,,osm
MMB,Mahmudabad Avadh,27.28979,81.113983,,osm
MMC,Mahamandir,26.309427,73.038747,,osm
MMCT,Mumbai Central,18.969586,72.819315,,osm
MMD,Maheshmunda Junction,24.232953,86.390649,,osm
MMG,Madhyamgram,22.694784,88.453018,,osm
MMKB,Mekra Mamarkhabad Halt,25.472233,85.827955,,osm
MML,Madan Mahal,23.160281,79.920795,,osm
MMLN,Mahuamilan,23.66712,84.798285,,osm
MMS,Mandasa Road,18.840705,84.494876,,osm
MMU,Mugma,23.75185,86.748658,,osm
MMV,Mahali Marup,22.757458,85.879844,,osm
MMVR,Murga Mahadev Road,22.060202,85.465474,,osm
MMY,Marwar Mathaniya,26.533407,72.978403,,osm
MNA,مندرہ ریلوے اسٹیشن,33.364657,73.238034,,osm
MNAE,Mankar,23.420354,87.554796,,osm
MNC,Madankata Railway Station,24.164916,86.703856,,osm
MNCH,منچھر چٹھہ ریلوے اسٹیشن,32.3001,73.847228,,osm
MND,Munderwa,26.776804,82.903415,,osm
MNDR,Mandi Dhanaura,28.952832,78.261411,,osm
MNDU,Mandu,23.806512,85.472845,,osm
MNDV,Mandawariya,26.62501,74.896152,,osm
MNDWR,Mandawari,26.474298,76.425666,,osm
MNE,Mansi Junction,25.50913,86.555247,,osm
MNF,Manda Road,25.163451,82.237378,,osm
MNGD,Muniguda,19.627061,83.488753,,osm
MNGR,Mohan Nagar,29.508125,73.467008,,osm
MNGV,Mota Miya Mangrol,21.461507,73.153719,,osm
MNH,Munsirhat,22.649034,88.095453,,osm
MNHA,Mindha,27.108594,75.32996,,osm
MNHL,Majheran Himachal,32.04762,76.609348,,osm
MNI,Mangaon,18.247448,73.275442,,osm
MNJ,Manoharganj,25.524502,81.558223,,osm
MNKB,Miyon Ka Bara,25.872686,72.728686,,osm
MNKD,Mankhurd,19.048209,72.931714,,osm
MNMU,Mani Mau,26.989295,79.96541,,osm
MNO,Mehnar Road,25.654279,85.504457,,osm
MNP,Mananpur Railway Station,25.105585,86.155739,,osm
MNPR,Mianpur,30.912297,76.566498,,osm
MNQ,Mainpuri Junction,27.21669,79.033666,,osm
MNR,Makkhanpur,27.115251,78.48316,,osm
MNS,Manshahi,25.474194,87.58859,,osm
MNSR,Manaksar,29.679866,74.383674,,osm
MNV,Mungaoli,24.402324,78.11189,,osm
MNVL,Manwal,32.768967,75.132188,,osm
MNW,منصوروالی ریلوے اسٹیشن,32.381381,74.002002,,osm
MNZ,Manani,29.884569,77.499008,,osm
MOF,Mondh,25.426916,82.486852,,osm
MOG,Mohiuddinnagar,25.60653,85.70369,,osm
MOGA,Moga,30.817478,75.168772,,osm
MOHR,Mohana,29.043042,76.855266,,osm
MOI,Mori Bera,25.035356,73.136234,,osm
MOJ,Mohana,25.897328,77.763144,,osm
MOL,Muli road,22.676014,71.434608,,osm
MON,Modran,25.187009,72.447139,,osm
MONJ,Monglajhora Halt,26.250608,89.953748,,osm
MOP,Mohitnagar,26.53065,88.667677,,osm
MOPR,Mohanpura,29.971828,73.840805,,osm
MOR,Mor,25.431306,85.857769,,osm
MORA,Moraiya,22.930651,72.4408,,osm
MORY,Moriya,22.000101,73.500906,,osm
MOT,Malout,30.185383,74.496193,,osm
MOTA,Mota,27.28929,79.254265,,osm
MOTC,Motichur,29.980708,78.177344,,osm
MOTG,Motiganj,27.096771,82.115262,,osm
MOTH,Moth,25.741033,78.948671,,osm
MOU,Manoharpur,22.373974,85.197801,,osm
MOW,Manawala,31.612616,74.966576,,osm
MOY,Mohri,30.255527,76.850459,,osm
MOZ,Muzaffarnagar,29.470013,77.708182,,osm
MPD,Madpur,22.369252,87.443092,,osm
MPE,Malatipur,22.651678,88.762602,,osm
MPF,Muirpur Road,24.205961,83.094254,,osm
MPH,Mundha Pande,28.799918,78.939776,,osm
MPJ,Madanpur,23.005411,88.489806,,osm
MPK,Mansarovar Park,28.675385,77.300868,,osm
MPLE,Mahipal,24.297541,88.176392,,osm
MPLR,Mahipal Road,24.289086,88.188572,,osm
MPN,Madhyampur,22.620364,88.896665,,osm
MPNH,Majnupur Nawada,25.544309,85.92513,,osm
MPO,Manpur Junction,24.806874,85.044734,,osm
MPR,Makarpura,22.233662,73.175933,,osm
MPUR,New Madanpur,24.312396,87.226768,,osm
MPY,Murarpur,25.232759,86.886908,,osm
MQA,Matoda,22.883817,72.399558,,osm
MQC,Mundka,28.682434,77.030574,,osm
MQE,Mohammad Khera,23.383727,76.664813,,osm
MQF,Barah Maufi,25.042896,81.020704,,osm
MQG,Milangarh,25.369454,87.8966,,osm
MQJ,Maradam Halt,18.345594,83.332634,,osm
MQP,Makrandpur,28.212698,79.289987,,osm
MQS,Malsian Shahkot,31.109866,75.355015,,osm
MQX,Meralgram,24.197401,83.709873,,osm
MQZ,Mota Jadra,21.084342,71.712525,,osm
MRA,Morena,26.50132,78.002862,,osm
MRBL,Muribahal,20.385358,83.017384,,osm
MRCH,مراد چشتی,30.310875,73.20444,,osm
MRD,Manund,23.731593,72.238273,,osm
MRDG,Maradanga,26.300485,89.556588,,osm
MRDL,Meramandali,20.801918,85.305319,,osm
MRDN,محمد پور دیوان,29.478456,70.493194,,osm
MRDP,Muradpur,26.231536,83.517169,,osm
MRDW,Murdeshwar,14.100819,74.505423,,osm
MRE,Manauri,25.469819,81.661905,,osm
MRGM,Mourigram,22.580265,88.25603,,osm
MRHA,Murahara,24.914077,86.933578,,osm
MRIJ,Murliganj,25.888766,86.999489,,osm
MRJ,Miraj Junction,16.81866,74.639763,,osm
MRJD,Marajdwa,27.042964,84.607703,,osm
MRJN,Mirjan,14.500378,74.424779,,osm
MRL,Maroli,21.020069,72.890494,,osm
MRLI,Murli Halt,25.016781,87.772829,,osm
MRN,Morwani,23.276033,74.978176,,osm
MRNCH,Maranchi Halt,25.448923,85.115279,,osm
MRND,Morinda Junction,30.795323,76.504677,,osm
MROA,Mora,27.511444,77.582001,,osm
MRP,میرپور ماتھیلو,28.019437,69.552629,,osm
MRPR,Mau Ranipur,25.260704,79.1371,,osm
MRQ,Matari,23.840566,86.239107,,osm
MRR,Murarai,24.440357,87.858583,,osm
MRSGR,Marshaghai Road,20.451226,86.467048,,osm
MRSN,Railway Station,26.918113,75.790129,,osm
MRT,Mathura Cantonment,27.491086,77.684988,,osm
MRTL,Mirthal,32.112547,75.60834,,osm
MRU,Matunga Road,19.027815,72.846681,,osm
MRWS,Marwar Ranawas,25.66875,73.741187,,osm
MRYA,Meriyana,21.203753,71.41165,,osm
MRZ,موگھاری,28.872993,68.050672,,osm
MSA,مِسّہ کسَوال ریلوے اسٹیشن,33.196892,73.368353,,osm
MSAE,Masagram Junction,23.135084,88.042668,,osm
MSBR,Musahibpur,31.98467,75.610135,,osm
MSD,Masjid,18.952295,72.838177,,osm
MSDH,Masnadih,26.920321,84.817219,,osm
MSDL,Mahisadal,22.176143,88.010415,,osm
MSDN,Masudan,25.234827,86.357645,,osm
MSDR,Murshadpur,29.572871,78.376002,,osm
MSE,Masani,27.518295,77.671136,,osm
MSH,Mahesana Junction,23.602834,72.388959,,osm
MSHR,میاں شمیر ریلوے اسٹیشن,30.366551,71.991177,,osm
MSK,Mahes Khunt,25.461134,86.641568,,osm
MSL,Machhlandapur,22.856483,88.745193,,osm
MSO,Misrod,23.168496,77.458623,,osm
MSOD,Masodha,26.707339,82.125772,,osm
MSOR,Mansarovar Metro Station,26.879567,75.750341,,osm
MSP,Mansurpur,29.357184,77.718425,,osm
